Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Layoff_Rate,Val_Multiplite,Burn_Multiple,Starup_Age
EB12D960,ClimateTech,2018,Canada,Montreal,Series A,5.3,61.23,2.55,1.12,4.3,59,0,59,Corporate VC (e.g. Google Ventures),High,Acquired,0.0,24.011764705882353,5.2705882352941185,8
F9A5AFC9,FinTech,2022,UK,Oxford,Series A,3.14,41.55,5.27,0.39,6.4,31,0,31,Tier 2 (Mid-size VC),Low,Independent,0.0,7.884250474383302,0.888045540796964,4
A95280C3,Generative AI,2022,USA,San Francisco,Series A,8.95,99.21,3.87,0.49,15.2,40,0,40,Tier 2 (Mid-size VC),High,Independent,0.0,25.63565891472868,1.5193798449612403,4
8DD6C830,SpaceTech,2020,UK,Oxford,Series B,66.97,522.15,24.93,1.82,34.9,119,0,119,Tier 3 (Angel/Seed),Medium,Independent,0.0,20.944645006016845,0.8760529482551144,6
C208DBFD,Cybersecurity,2021,USA,San Francisco,Seed,1.03,25.83,0.92,0.29,2.6,17,7,10,Corporate VC (e.g. Google Ventures),Low,Closed,41.17647058823529,28.076086956521735,3.7826086956521734,5
E2FCDBB3,EdTech,2020,UK,Cambridge,Seed,0.9,15.14,0.64,0.68,1.2,43,0,43,Corporate VC (e.g. Google Ventures),High,Acquired,0.0,23.65625,12.75,6
BE63C039,Generative AI,2020,India,Bengaluru,Seed,7.02,81.05,5.16,0.42,13.5,25,0,25,Tier 3 (Angel/Seed),Low,Closed,0.0,15.70736434108527,0.9767441860465116,6
D0AAE216,Web3/Crypto,2023,China,Shenzhen,Series B,74.73,570.9,40.92,2.61,27.6,149,84,65,Tier 3 (Angel/Seed),High,Closed,56.375838926174495,13.951612903225806,0.7653958944281525,3
A52D283E,SpaceTech,2018,USA,Miami,Series C+,97.79,1049.7,40.16,3.91,24.4,292,0,292,Corporate VC (e.g. Google Ventures),Medium,Acquired,0.0,26.13794820717132,1.1683266932270917,8
100CE4B0,ClimateTech,2016,UK,Cambridge,Series B,7.57,40.49,2.63,0.7,9.5,47,20,27,Tier 2 (Mid-size VC),Low,Independent,42.5531914893617,15.395437262357415,3.1939163498098857,10
D830B939,Cybersecurity,2018,Germany,Berlin,Post-IPO,763.05,3228.89,370.46,15.72,48.2,1341,473,868,Tier 2 (Mid-size VC),Low,Independent,35.272184936614465,8.715893753711603,0.5092047724450683,8
7C2602E1,Cybersecurity,2020,China,Shenzhen,Seed,5.46,35.42,1.85,0.84,5.8,45,25,20,Tier 3 (Angel/Seed),High,Closed,55.55555555555556,19.145945945945947,5.448648648648648,6
C1DA9893,Web3/Crypto,2016,India,Hyderabad,Series A,3.45,32.12,1.07,0.73,4.2,46,0,46,Corporate VC (e.g. Google Ventures),High,Independent,0.0,30.018691588785043,8.186915887850466,10
FC63F185,SpaceTech,2022,USA,Boston,Series C+,77.52,456.46,38.59,3.17,23.7,180,0,180,Tier 2 (Mid-size VC),Medium,Independent,0.0,11.828452967089918,0.98574760300596,4
22C0AB45,EdTech,2019,India,Hyderabad,Seed,5.66,44.78,2.41,0.45,10.3,34,0,34,Tier 3 (Angel/Seed),Medium,Independent,0.0,18.580912863070537,2.240663900414938,7
4B889DAF,Generative AI,2021,UK,Oxford,Series C+,241.08,940.25,105.04,8.74,27.3,546,0,546,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0,8.951351865955825,0.9984767707539983,5
26867A0C,ClimateTech,2017,USA,San Francisco,Series A,30.85,211.96,11.05,2.79,10.7,190,116,74,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale),61.05263157894737,19.181900452488687,3.0298642533936655,9
4465EB80,Cybersecurity,2018,India,Hyderabad,Post-IPO,270.3,1068.63,162.17,11.17,24.0,747,0,747,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,6.589566504285627,0.8265400505642228,8
361FBD78,ClimateTech,2014,UK,London,Series A,8.31,97.2,6.49,0.34,18.9,24,0,24,Corporate VC (e.g. Google Ventures),High,Independent,0.0,14.976887519260401,0.6286594761171033,12
8EF9C30E,Robotics,2018,China,Shanghai,Series A,0.0,16.7,0.95,0.39,0.0,30,0,30,Bootstrapped,Low,Independent,0.0,17.57894736842105,4.926315789473684,8
0AC06233,Autonomous Vehicles,2019,USA,New York,Seed,0.23,8.6,0.5,0.5,0.4,39,0,39,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,17.2,12.0,7
9E79E5BE,Generative AI,2023,USA,Miami,Seed,2.99,49.42,1.92,0.79,3.4,54,16,38,Tier 2 (Mid-size VC),Medium,Independent,29.629629629629626,25.739583333333336,4.9375,3
1CF3963A,Generative AI,2019,Japan,Kyoto,Series C+,175.07,1424.39,59.06,9.62,18.0,504,0,504,Tier 3 (Angel/Seed),Medium,Closed,0.0,24.117676938706403,1.9546224178801217,7
40DDA6F5,ClimateTech,2020,USA,Seattle,Series A,10.25,49.41,2.2,0.28,27.0,24,0,24,Tier 2 (Mid-size VC),Medium,Independent,0.0,22.459090909090907,1.5272727272727273,6
797D5E0D,HealthTech,2019,USA,Austin,Series B,141.72,934.57,32.5,14.38,9.8,815,0,815,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0,28.756,5.3095384615384615,7
E24889EA,EdTech,2013,Israel,Tel Aviv,Series B,13.93,171.94,6.05,1.27,10.2,69,0,69,Tier 2 (Mid-size VC),High,Independent,0.0,28.419834710743803,2.5190082644628102,13
7051C917,HealthTech,2020,USA,Austin,Series A,9.6,69.51,3.15,0.27,25.9,22,0,22,Corporate VC (e.g. Google Ventures),Low,Independent,0.0,22.06666666666667,1.0285714285714287,6
D1C7C93E,Generative AI,2014,USA,Miami,Pre-IPO,348.7,2782.65,110.73,13.79,25.1,816,0,816,Tier 3 (Angel/Seed),Medium,Acquired,0.0,25.130046057978866,1.4944459496071525,12
17199C4A,EdTech,2022,USA,Miami,Pre-IPO,61.32,552.74,27.36,2.26,26.0,209,0,209,Tier 3 (Angel/Seed),Medium,Acquired,0.0,20.20248538011696,0.9912280701754386,4
C336B464,FinTech,2021,Singapore,Singapore,Series B,21.47,114.51,4.25,0.66,28.2,37,0,37,Tier 3 (Angel/Seed),Low,Independent,0.0,26.943529411764708,1.8635294117647059,5
9D7A0902,Generative AI,2019,USA,San Francisco,Post-IPO,7867.39,91692.42,9021.53,515.76,15.3,30086,10280,19806,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,34.168716346473445,10.163732759299142,0.6860388426353401,7
C44F5D58,Cybersecurity,2020,India,Mumbai,Seed,2.53,28.94,0.97,0.61,3.6,31,17,14,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),54.83870967741935,29.835051546391753,7.54639175257732,6
249B22BC,FinTech,2015,China,Beijing,Seed,1.77,28.43,1.05,0.37,3.8,29,0,29,Tier 3 (Angel/Seed),Medium,Independent,0.0,27.076190476190476,4.228571428571428,11
732FCF1C,FinTech,2021,USA,San Francisco,Seed,0.72,16.55,0.64,0.73,0.9,48,19,29,Tier 2 (Mid-size VC),Low,Closed,39.58333333333333,25.859375,13.6875,5
70B4468C,HealthTech,2021,USA,San Francisco,Pre-IPO,99.71,514.44,24.53,3.92,24.8,283,0,283,Tier 3 (Angel/Seed),Low,Independent,0.0,20.971871178149208,1.9176518548715857,5
E5D803EF,EdTech,2021,USA,Seattle,Series B,21.39,127.73,4.48,1.0,19.4,66,10,56,Tier 3 (Angel/Seed),Medium,IPO,15.151515151515152,28.51116071428571,2.6785714285714284,5
C5297F86,EdTech,2018,Japan,Kyoto,Pre-IPO,191.49,2114.43,118.65,13.33,14.3,679,72,607,Tier 2 (Mid-size VC),High,Independent,10.603829160530191,17.82073324905183,1.3481668773704172,8
C6E47D28,ClimateTech,2018,Germany,Berlin,Seed,1.09,27.42,3.18,0.63,1.5,40,0,40,Corporate VC (e.g. Google Ventures),Low,IPO,0.0,8.622641509433963,2.3773584905660377,8
66C9E30D,Generative AI,2020,Canada,Vancouver,Seed,3.66,50.33,3.66,0.51,6.0,42,0,42,Tier 3 (Angel/Seed),Medium,Acquired,0.0,13.751366120218579,1.6721311475409835,6
CBDBB390,EdTech,2023,USA,New York,Series A,2.5,43.88,2.72,0.72,3.0,40,0,40,Corporate VC (e.g. Google Ventures),,Acquired,0.0,16.13235294117647,3.176470588235294,3
0F214EB1,ClimateTech,2023,USA,Miami,Seed,0.95,20.85,1.56,0.49,1.6,27,0,27,Tier 3 (Angel/Seed),Medium,Independent,0.0,13.365384615384615,3.769230769230769,3
8B2F0F3A,ClimateTech,2019,China,Shenzhen,Series C+,58.01,598.37,33.39,4.14,13.7,343,0,343,Tier 3 (Angel/Seed),,Acquired,0.0,17.92063492063492,1.4878706199460914,7
A5CAEAC8,HealthTech,2021,UK,London,Series A,8.7,96.86,9.41,0.56,13.2,28,0,28,Corporate VC (e.g. Google Ventures),High,Independent,0.0,10.293304994686503,0.71413390010627,5
05BB852B,Autonomous Vehicles,2023,India,Hyderabad,Series B,52.48,439.21,28.85,2.27,22.1,127,0,127,Tier 3 (Angel/Seed),High,Independent,0.0,15.223916811091852,0.9441941074523397,3
32D82BAA,Cybersecurity,2018,Germany,Berlin,Series A,3.04,26.98,1.01,0.87,3.1,53,0,53,Tier 3 (Angel/Seed),High,Acquired,0.0,26.712871287128714,10.336633663366337,8
E088C1E4,Generative AI,2021,Israel,Tel Aviv,Series A,14.98,62.92,2.71,0.45,27.2,30,0,30,Tier 3 (Angel/Seed),,Closed,0.0,23.217712177121772,1.992619926199262,5
00C28682,HealthTech,2018,USA,New York,Series B,94.69,543.9,54.61,3.38,27.2,257,0,257,Tier 2 (Mid-size VC),Low,Independent,0.0,9.959714338033328,0.7427211133492035,8
7BD298D9,Autonomous Vehicles,2018,Germany,Berlin,Seed,0.46,21.94,2.64,0.28,1.2,24,8,16,Tier 3 (Angel/Seed),Low,Independent,33.33333333333333,8.31060606060606,1.2727272727272727,8
1E78C3E6,Generative AI,2016,UK,Oxford,Pre-IPO,621.75,5323.83,186.86,32.59,19.0,2520,0,2520,"Tier 1 (e.g. Sequoia, a16z)",,Independent,0.0,28.49100931178422,2.0929037782296906,10
39D8EFCF,Web3/Crypto,2020,China,Shenzhen,Series A,33.67,202.54,7.93,4.17,7.9,304,234,70,Tier 3 (Angel/Seed),,Acquired (Fire Sale),76.97368421052632,25.540983606557376,6.310214375788147,6
7E5BF68D,ClimateTech,2021,UK,London,Series A,24.2,135.64,9.39,3.99,5.9,216,121,95,Tier 3 (Angel/Seed),High,Closed,56.018518518518526,14.445154419595312,5.099041533546326,5
71988B4E,ClimateTech,2020,Israel,Tel Aviv,Series B,17.98,104.49,4.46,0.41,35.3,22,0,22,Tier 3 (Angel/Seed),High,Independent,0.0,23.428251121076233,1.1031390134529149,6
AFD46B4F,Robotics,2015,China,Shanghai,Series B,8.99,40.23,2.45,0.99,8.2,54,0,54,Tier 3 (Angel/Seed),High,Closed,0.0,16.420408163265304,4.848979591836734,11
E6AC7902,Robotics,2018,USA,Miami,Post-IPO,249.85,1767.57,238.43,16.14,15.4,813,0,813,Tier 2 (Mid-size VC),High,Independent,0.0,7.413370800654279,0.8123138866753344,8
9AACE845,Web3/Crypto,2020,USA,Seattle,Series C+,152.22,825.48,36.02,14.58,10.4,791,584,207,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired (Fire Sale),73.83059418457648,22.91726818434203,4.8573014991671295,6
9F21218E,Robotics,2020,France,Paris,Seed,1.21,25.21,1.38,0.17,4.5,13,7,6,Tier 3 (Angel/Seed),Low,Closed,53.84615384615385,18.268115942028988,1.4782608695652175,6
064CAA64,Cybersecurity,2020,Germany,Munich,Seed,3.92,56.43,2.14,0.76,4.6,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,26.36915887850467,4.261682242990655,6
701365C2,HealthTech,2014,USA,Miami,Seed,0.89,27.45,1.68,0.1,4.4,6,4,2,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),66.66666666666666,16.339285714285715,0.7142857142857144,12
AB8E4E6D,Generative AI,2021,India,Bengaluru,Series A,27.1,181.18,12.04,2.51,10.4,151,73,78,Tier 2 (Mid-size VC),High,Independent,48.34437086092716,15.048172757475085,2.5016611295681064,5
62C519D4,Generative AI,2022,USA,Austin,Series A,18.34,138.43,12.45,0.52,29.6,27,0,27,Corporate VC (e.g. Google Ventures),High,Independent,0.0,11.118875502008033,0.5012048192771085,4
75BFF598,FinTech,2020,USA,Miami,Series B,20.64,125.64,8.68,0.7,25.8,61,0,61,Tier 2 (Mid-size VC),High,IPO,0.0,14.474654377880185,0.9677419354838709,6
C3136D5B,Web3/Crypto,2021,China,Beijing,Series C+,89.86,1085.96,110.16,2.94,29.6,292,150,142,Tier 2 (Mid-size VC),,Acquired (Fire Sale),51.369863013698634,9.858024691358025,0.32026143790849676,5
3EEAFB56,HealthTech,2022,USA,Austin,Post-IPO,239.42,1254.08,57.95,7.05,33.5,462,0,462,Tier 2 (Mid-size VC),High,Independent,0.0,21.640724762726485,1.4598792062122519,4
51BBC988,HealthTech,2020,USA,San Francisco,Series A,32.78,283.93,27.01,1.88,16.6,142,27,115,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,19.014084507042252,10.51203258052573,0.8352462051092188,6
A5C41A33,SpaceTech,2020,India,Mumbai,Series A,24.5,291.6,11.59,1.99,11.7,126,33,93,Tier 3 (Angel/Seed),High,Independent,26.190476190476193,25.159620362381364,2.0603968938740294,6
5ABD57C6,FinTech,2021,Canada,Montreal,Series B,29.24,284.58,20.26,2.62,10.7,138,53,85,Tier 2 (Mid-size VC),Medium,Acquired,38.405797101449274,14.046396841066139,1.5518262586377096,5
268E68D3,HealthTech,2018,China,Hangzhou,Series A,3.92,59.8,7.92,0.91,3.9,47,20,27,Tier 3 (Angel/Seed),Medium,Independent,42.5531914893617,7.55050505050505,1.378787878787879,8
F6929BE3,Autonomous Vehicles,2020,USA,Austin,Seed,4.56,34.44,1.57,0.13,19.8,9,0,9,Tier 3 (Angel/Seed),High,Closed,0.0,21.936305732484072,0.9936305732484076,6
126B3F6D,FinTech,2021,USA,Austin,Seed,2.93,24.96,0.95,0.87,3.0,47,0,47,"Tier 1 (e.g. Sequoia, a16z)",,Independent,0.0,26.27368421052632,10.989473684210527,5
8F6B3E7D,FinTech,2018,USA,New York,Series C+,36.38,327.18,38.28,1.35,25.1,131,0,131,Tier 3 (Angel/Seed),,Acquired,0.0,8.547021943573668,0.42319749216300945,8
F8CC9FE7,Generative AI,2022,USA,Miami,Series B,26.84,166.07,18.7,1.94,13.2,171,0,171,Tier 2 (Mid-size VC),High,Independent,0.0,8.880748663101604,1.2449197860962569,4
71BCADF7,Web3/Crypto,2020,Israel,Tel Aviv,Series B,16.72,151.87,5.57,0.94,16.1,75,47,28,Corporate VC (e.g. Google Ventures),High,Closed,62.66666666666667,27.265709156193896,2.025134649910233,6
69E89A92,Robotics,2019,China,Beijing,Series C+,42.97,523.18,21.5,4.09,10.3,243,0,243,Tier 2 (Mid-size VC),High,Independent,0.0,24.333953488372092,2.2827906976744186,7
832DD222,Generative AI,2020,USA,Austin,Seed,0.3,20.65,1.19,0.24,0.9,15,0,15,Tier 3 (Angel/Seed),Low,Acquired,0.0,17.352941176470587,2.4201680672268906,6
4E29653F,ClimateTech,2019,USA,Seattle,Series A,23.17,216.99,19.01,1.91,11.5,104,46,58,Tier 3 (Angel/Seed),Medium,Independent,44.230769230769226,11.414518674381904,1.2056812204103102,7
57098891,FinTech,2021,France,Paris,Seed,2.12,22.06,0.78,0.19,7.3,17,0,17,Tier 2 (Mid-size VC),High,Independent,0.0,28.28205128205128,2.9230769230769234,5
6C93D873,HealthTech,2019,China,Shanghai,Series B,58.79,517.28,24.06,3.98,14.4,206,36,170,Tier 3 (Angel/Seed),High,Independent,17.475728155339805,21.499584372402328,1.9850374064837906,7
528A1ADD,HealthTech,2022,China,Shenzhen,Seed,1.33,12.16,1.39,0.69,1.7,35,0,35,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,8.748201438848922,5.956834532374101,4
A835BC7C,Cybersecurity,2020,China,Hangzhou,Series B,44.25,342.59,26.89,2.86,14.9,245,23,222,Tier 2 (Mid-size VC),High,Independent,9.387755102040817,12.740423949423576,1.2763108962439569,6
DFE3E07A,Generative AI,2020,USA,Boston,Series A,32.48,122.96,8.19,2.26,13.8,164,0,164,Tier 3 (Angel/Seed),High,Independent,0.0,15.013431013431013,3.311355311355311,6
F60E1A4E,EdTech,2025,Singapore,Singapore,Series A,8.06,52.88,2.91,0.6,11.5,32,0,32,Tier 2 (Mid-size VC),Medium,Acquired,0.0,18.171821305841924,2.474226804123711,1
EFCB2DC3,ClimateTech,2015,USA,Seattle,Series C+,38.34,456.34,16.2,4.23,8.9,233,135,98,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale),57.93991416309014,28.169135802469135,3.1333333333333337,11
193C8AC9,HealthTech,2021,India,Delhi NCR,Seed,2.21,25.92,0.95,0.49,3.7,31,0,31,Tier 3 (Angel/Seed),Low,Independent,0.0,27.284210526315793,6.189473684210527,5
E04A4E8B,HealthTech,2015,USA,Miami,Seed,2.47,29.95,2.3,0.51,4.0,44,0,44,Tier 3 (Angel/Seed),,Independent,0.0,13.021739130434783,2.6608695652173915,11
1BD5DDCE,Robotics,2021,USA,Seattle,Series C+,87.87,858.12,29.41,3.17,26.9,204,0,204,Tier 3 (Angel/Seed),Medium,Independent,0.0,29.17783066984019,1.2934376062563753,5
CD020887,Cybersecurity,2020,Israel,Tel Aviv,Series B,16.46,116.21,10.76,0.92,16.1,75,0,75,Tier 3 (Angel/Seed),High,Independent,0.0,10.800185873605948,1.026022304832714,6
D669E09B,FinTech,2023,India,Delhi NCR,Series A,4.29,54.34,2.73,0.52,6.9,43,18,25,Tier 3 (Angel/Seed),Medium,Independent,41.86046511627907,19.904761904761905,2.2857142857142856,3
8A83622F,SpaceTech,2022,USA,Austin,Series A,16.79,73.14,14.45,0.99,15.4,58,21,37,Tier 3 (Angel/Seed),High,Independent,36.206896551724135,5.061591695501731,0.8221453287197231,4
1DB01A19,FinTech,2014,China,Hangzhou,Seed,1.58,28.76,1.27,0.62,2.2,33,13,20,Tier 2 (Mid-size VC),,Independent,39.39393939393939,22.645669291338585,5.858267716535432,12
5400CF3E,Web3/Crypto,2015,USA,New York,Series A,19.38,224.13,8.7,0.63,26.5,62,0,62,Tier 2 (Mid-size VC),Medium,Independent,0.0,25.762068965517244,0.8689655172413795,11
7E6D9E2C,HealthTech,2020,Singapore,Singapore,Seed,1.29,20.91,1.99,0.78,1.5,46,0,46,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0,10.507537688442211,4.703517587939698,6
BB996BD9,Web3/Crypto,2020,India,Delhi NCR,Series C+,56.51,403.9,32.92,1.88,28.5,187,95,92,"Tier 1 (e.g. Sequoia, a16z)",,Closed,50.80213903743316,12.26913730255164,0.6852976913730254,6
7463C7E2,SpaceTech,2016,USA,New York,Series A,13.05,49.58,5.75,0.82,14.2,44,0,44,Tier 2 (Mid-size VC),High,Independent,0.0,8.622608695652174,1.711304347826087,10
754D84CC,Generative AI,2015,USA,New York,Series A,15.41,174.8,5.97,1.15,12.3,78,4,74,Tier 3 (Angel/Seed),High,Independent,5.128205128205128,29.279731993299837,2.3115577889447234,11
E9DED85E,Robotics,2020,USA,Miami,Series A,10.47,96.12,3.78,0.41,20.5,36,0,36,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0,25.42857142857143,1.3015873015873016,6
637DE5D3,HealthTech,2013,Germany,Munich,Seed,7.55,51.76,4.86,0.7,9.4,50,0,50,Tier 2 (Mid-size VC),High,Closed,0.0,10.65020576131687,1.7283950617283947,13
9F71F0FA,Robotics,2022,USA,Austin,Seed,4.42,55.54,4.66,0.27,11.9,16,0,16,Tier 3 (Angel/Seed),High,Independent,0.0,11.918454935622316,0.6952789699570816,4
9F2A41BF,Generative AI,2021,USA,Austin,Series A,30.41,369.38,14.06,1.72,16.7,137,0,137,Tier 2 (Mid-size VC),High,Independent,0.0,26.271692745376956,1.4679943100995732,5
1C891935,Autonomous Vehicles,2021,Israel,Tel Aviv,Seed,0.76,19.26,1.46,0.44,1.4,27,0,27,Tier 3 (Angel/Seed),Low,Independent,0.0,13.19178082191781,3.616438356164384,5
02DE51A8,EdTech,2012,USA,Miami,Series B,31.6,323.45,12.92,3.27,9.4,201,129,72,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),64.17910447761194,25.03482972136223,3.0371517027863777,14
6A4C7BC8,Cybersecurity,2013,USA,Miami,Series C+,36.64,162.75,9.49,1.71,20.2,130,32,98,Tier 2 (Mid-size VC),Low,Independent,24.615384615384617,17.14963119072708,2.162276080084299,13
C2D6AB75,Generative AI,2020,USA,Austin,Post-IPO,1100.15,11750.03,493.94,83.11,13.2,4218,0,4218,Tier 2 (Mid-size VC),Medium,Closed,0.0,23.788375106288214,2.0191116329918612,6
4A31C3A2,Generative AI,2025,USA,Boston,Series B,55.39,624.39,23.49,1.86,28.3,142,0,142,Tier 2 (Mid-size VC),High,Independent,0.0,26.58109833971903,0.9501915708812261,1
869D8E5D,Generative AI,2018,China,Hangzhou,Post-IPO,532.65,5345.05,278.98,24.83,21.4,2102,0,2102,Tier 3 (Angel/Seed),,Independent,0.0,19.159258728224245,1.0680335507921714,8
3D3FADB2,Cybersecurity,2018,UK,Cambridge,Seed,0.28,20.44,1.09,0.82,0.3,47,0,47,Tier 3 (Angel/Seed),High,Acquired,0.0,18.75229357798165,9.027522935779816,8
2F62FF77,Web3/Crypto,2015,USA,Austin,Series A,2.5,20.39,0.81,0.27,6.8,19,12,7,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale),63.1578947368421,25.17283950617284,4.0,11
DE41B764,HealthTech,2020,USA,Austin,Seed,4.94,53.42,1.89,0.51,8.1,48,21,27,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,43.75,28.264550264550266,3.238095238095238,6
64FE88CF,Generative AI,2020,USA,Boston,Seed,4.12,39.34,3.04,0.71,5.1,37,21,16,Tier 2 (Mid-size VC),High,Closed,56.75675675675676,12.94078947368421,2.802631578947368,6
9EA5C2EC,FinTech,2015,USA,Seattle,Series B,40.29,199.68,7.62,3.03,12.9,159,0,159,Tier 3 (Angel/Seed),High,Closed,0.0,26.20472440944882,4.771653543307086,11
3FC7CE7B,SpaceTech,2019,USA,San Francisco,Seed,4.93,46.83,6.04,0.57,7.4,35,21,14,Tier 3 (Angel/Seed),,Acquired (Fire Sale),60.0,7.753311258278146,1.1324503311258278,7
FAC7CAAD,HealthTech,2020,USA,New York,Seed,7.2,36.69,1.85,0.39,14.7,35,0,35,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,19.83243243243243,2.5297297297297296,6
89CB7420,ClimateTech,2019,USA,Miami,Series A,7.16,87.91,3.46,0.33,16.7,22,0,22,Tier 2 (Mid-size VC),Low,Independent,0.0,25.40751445086705,1.1445086705202312,7
08526638,ClimateTech,2020,Germany,Berlin,Seed,1.11,23.43,2.24,0.38,2.3,37,0,37,Tier 2 (Mid-size VC),High,IPO,0.0,10.459821428571427,2.0357142857142856,6
2CCE978C,Generative AI,2021,USA,Austin,Seed,1.61,27.07,1.92,0.29,4.1,17,0,17,Tier 3 (Angel/Seed),Medium,Acquired,0.0,14.098958333333334,1.8124999999999998,5
D4E5F806,Generative AI,2020,UK,London,Seed,8.5,104.89,5.94,0.26,23.6,23,0,23,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.0,17.658249158249156,0.5252525252525252,6
977C614F,Web3/Crypto,2020,USA,Seattle,Seed,2.65,43.65,3.21,0.56,4.0,31,17,14,Tier 3 (Angel/Seed),,Acquired (Fire Sale),54.83870967741935,13.598130841121495,2.093457943925234,6
9225D3ED,Robotics,2022,UK,London,Series C+,40.47,291.86,12.69,2.39,16.3,145,38,107,Tier 3 (Angel/Seed),Low,Acquired,26.20689655172414,22.999211977935385,2.260047281323877,4
DA0E3CB1,Generative AI,2022,Germany,Munich,Seed,5.07,70.43,10.16,0.1,25.4,10,0,10,Tier 3 (Angel/Seed),,Independent,0.0,6.932086614173229,0.11811023622047245,4
7DEE6BCF,Generative AI,2019,UK,Oxford,Seed,4.03,55.57,2.24,0.49,6.8,33,0,33,Tier 2 (Mid-size VC),Medium,Independent,0.0,24.80803571428571,2.6249999999999996,7
2A236D9D,Generative AI,2016,USA,Miami,Seed,11.52,57.28,7.23,0.68,14.8,56,0,56,Tier 3 (Angel/Seed),Low,Independent,0.0,7.922544951590594,1.1286307053941909,10
D10DB85C,HealthTech,2021,USA,San Francisco,Seed,1.5,33.42,2.86,0.61,2.1,45,0,45,Tier 2 (Mid-size VC),High,Closed,0.0,11.685314685314687,2.5594405594405596,5
1D195995,Cybersecurity,2017,Germany,Berlin,Seed,1.24,17.25,0.93,0.79,1.4,42,20,22,Tier 3 (Angel/Seed),Low,Independent,47.61904761904761,18.548387096774192,10.193548387096774,9
7717F04C,SpaceTech,2023,USA,San Francisco,Series B,65.04,221.49,9.3,2.48,25.2,183,0,183,Tier 3 (Angel/Seed),,Closed,0.0,23.816129032258065,3.1999999999999997,3
2D28BD5A,HealthTech,2013,USA,Seattle,Pre-IPO,598.07,3272.23,541.17,34.13,17.5,1954,204,1750,Tier 3 (Angel/Seed),Medium,Independent,10.440122824974411,6.046584252637804,0.7568047009257721,13
064F221A,ClimateTech,2023,France,Paris,Series B,18.79,146.41,7.78,0.84,20.0,71,0,71,Corporate VC (e.g. Google Ventures),High,Independent,0.0,18.818766066838045,1.2956298200514138,3
61BB90B2,FinTech,2020,UK,Oxford,Series C+,32.27,196.42,8.13,2.54,12.2,130,15,115,Tier 2 (Mid-size VC),High,Acquired,11.538461538461538,24.159901599015985,3.7490774907749076,6
FE58D57F,EdTech,2021,Germany,Munich,Series B,22.96,283.38,38.14,3.57,6.3,214,130,84,Tier 3 (Angel/Seed),Medium,Closed,60.747663551401864,7.42999475616151,1.123230204509701,5
D1A100D2,EdTech,2019,USA,Seattle,Seed,1.0,17.3,0.59,0.53,1.6,33,13,20,Tier 2 (Mid-size VC),High,Independent,39.39393939393939,29.322033898305087,10.779661016949154,7
12516E81,Generative AI,2025,USA,New York,Series B,19.92,100.96,11.81,0.48,34.3,48,0,48,Tier 2 (Mid-size VC),Medium,Independent,0.0,8.548687552921253,0.4877222692633361,1
2742B64D,Cybersecurity,2017,China,Beijing,Series B,32.89,341.59,14.97,3.58,8.9,239,0,239,Tier 2 (Mid-size VC),Medium,Independent,0.0,22.81830327321309,2.8697394789579156,9
C4AC75F0,HealthTech,2018,China,Shenzhen,Seed,0.4,18.09,2.38,0.3,1.0,20,8,12,Tier 3 (Angel/Seed),Low,Independent,40.0,7.600840336134454,1.5126050420168067,8
